uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
Q05084	tissue29_prostate	8.0	tissue29_prostate	3.413510635	0.7479546757868816
Q05084	tissue29_rectum	10.0	tissue29_rectum	0.337895511	0.7601969285086434
Q05084	tissue29_salivary.gland	9.0	tissue29_salivary.gland	2.276162995	0.822198780151927
Q05084	tissue29_small.intestine	6.0	tissue29_small.intestine	14.99187462	0.6737147934154477
Q05084	tissue29_smooth.muscle	2.0	tissue29_smooth.muscle	0.540968289	0.2177790043905774
Q05084	tissue29_spleen	4.0	tissue29_spleen	0.012443143	0.2807841718978543
Q05084	tissue29_stomach	13.0	tissue29_stomach	0.588151752	1.128101711689395
Q05084	tissue29_testis	15.0	tissue29_testis	0.695682916	1.2410284570989147
Q05084	tissue29_thyroid	5.0	tissue29_thyroid	0.143075889	0.43818065737828804
Q05084	tissue29_tonsil	4.0	tissue29_tonsil	0.040332979	0.2626452117102489
Q05084	tissue29_urinary.bladder	7.0	tissue29_urinary.bladder	0.409121427	0.4841275153687179
P10646	tissue29_adipose.tissue	9.0	tissue29_adipose.tissue	0.745670169	4.814700779616539
P10646	tissue29_adrenal.gland	3.0	tissue29_adrenal.gland	0.273837207	1.0683041811851122
P10646	tissue29_appendix	4.0	tissue29_appendix	0.03016994	1.1826764449369445
P10646	tissue29_bone.marrow	0.5	tissue29_bone.marrow	0.669480963	0.9339837966699451
P10646	tissue29_colon	4.0	tissue29_colon	0.296464583	0.7623710786824671
P10646	tissue29_duodenum	10.0	tissue29_duodenum	1.240688614	5.368144293089769
P10646	tissue29_endometrium	6.0	tissue29_endometrium	0.208578279	2.5197323261404008
P10646	tissue29_esophagus	5.0	tissue29_esophagus	1.493190288	1.800274158573719
P10646	tissue29_fallopian.tube	8.0	tissue29_fallopian.tube	0.513057426	2.3587138016492886
P10646	tissue29_gall.bladder	12.0	tissue29_gall.bladder	0.863010304	3.1279936330073346
P10646	tissue29_kidney	9.0	tissue29_kidney	1.149591587	2.648216609826639
P10646	tissue29_liver	32.0	tissue29_liver	0.912549593	4.7376265751810855
P10646	tissue29_lung	20.0	tissue29_lung	1.124634355	4.253049827191612
P10646	tissue29_lymph.node	5.0	tissue29_lymph.node	0.727891359	2.1904123454070157
P10646	tissue29_ovary	5.0	tissue29_ovary	1.847882704	1.912687806313642
P10646	tissue29_placenta	23.0	tissue29_placenta	8.853267303	3.742075571221088
P10646	tissue29_prostate	2.0	tissue29_prostate	0.111124088	2.0204517416906027
P10646	tissue29_rectum	5.0	tissue29_rectum	0.677977495	1.593192031975895
P10646	tissue29_salivary.gland	0.9	tissue29_salivary.gland	0.161510236	0.9384152883893147
P10646	tissue29_small.intestine	8.0	tissue29_small.intestine	1.586623758	3.4517433734222145
P10646	tissue29_smooth.muscle	5.0	tissue29_smooth.muscle	0.678085814	2.4288986871597302
P10646	tissue29_spleen	4.0	tissue29_spleen	1.063444968	2.022140922950411
P10646	tissue29_stomach	2.0	tissue29_stomach	0.349858764	1.4837336174010631
P10646	tissue29_testis	1.0	tissue29_testis	0.549688177	1.1103003526720134
P10646	tissue29_thyroid	2.0	tissue29_thyroid	0.018440472	1.4217116305696962
P10646	tissue29_tonsil	3.0	tissue29_tonsil	0.165150726	1.7603763554343619
P10646	tissue29_urinary.bladder	10.0	tissue29_urinary.bladder	0.424717179	3.22174776502941
Q9Y216	tissue29_adrenal.gland	1.0	tissue29_adrenal.gland	0.037973112	0.025194852687266955
Q9Y216	tissue29_appendix	0.5	tissue29_appendix	0.017449037	0.11333468201138941
Q9Y216	tissue29_bone.marrow	0.8	tissue29_bone.marrow	0.051463834	0.18113463839543642
Q9Y216	tissue29_fallopian.tube	0.5	tissue29_fallopian.tube	0.014371796	0.14863170400649905
Q9Y216	tissue29_kidney	0.5	tissue29_kidney	0.012089689	0.19825846282593873
Q9Y216	tissue29_thyroid	2.0	tissue29_thyroid	0.009459227	0.08942290599963298
O60341	tissue29_adipose.tissue	8.0	tissue29_adipose.tissue	1.064996431	2.7959634077129385
O60341	tissue29_adrenal.gland	14.0	tissue29_adrenal.gland	2.519728472	1.3778765835629052
O60341	tissue29_appendix	13.0	tissue29_appendix	1.864941381	1.6721522350038573
O60341	tissue29_bone.marrow	17.0	tissue29_bone.marrow	13.64565823	3.2151243764917936
O60341	tissue29_colon	14.0	tissue29_colon	38.45296062	1.7236633699111419
O60341	tissue29_duodenum	13.0	tissue29_duodenum	4.013451812	3.826202101736934
O60341	tissue29_endometrium	23.0	tissue29_endometrium	5.786976038	4.716831736039578
O60341	tissue29_esophagus	12.0	tissue29_esophagus	11.9024604	2.6649952969935784
O60341	tissue29_fallopian.tube	21.0	tissue29_fallopian.tube	8.361226609	4.141053058186748
O60341	tissue29_gall.bladder	13.0	tissue29_gall.bladder	110.3190348	2.939739058921041
O60341	tissue29_heart	8.0	tissue29_heart	0.973141672	1.9798758328038208
